Chrom	Source	Feature	Start	End	Score	Strand	Frame	Attribute	Gene
NC_060941.1	BestRefSeq	exon	65406795	65406866	.	+	.	ID=exon-NM_001316990.2-18;Parent=rna-NM_001316990.2;Dbxref=GeneID:90799,Genbank:NM_001316990.2,HGNC:HGNC:25141;gbkey=mRNA;gene=CEP95;product=centrosomal protein 95%2C transcript variant 2;transcript_id=NM_001316990.2	CEP95
NC_060941.1	BestRefSeq	exon	65407357	65407700	.	+	.	ID=exon-NM_001316990.2-19;Parent=rna-NM_001316990.2;Dbxref=GeneID:90799,Genbank:NM_001316990.2,HGNC:HGNC:25141;gbkey=mRNA;gene=CEP95;product=centrosomal protein 95%2C transcript variant 2;transcript_id=NM_001316990.2	CEP95
NC_060941.1	BestRefSeq	gene	65412034	65532065	.	-	.	ID=gene-SMURF2;Dbxref=GeneID:64750,HGNC:HGNC:16809,MIM:605532;Name=SMURF2;description=SMAD specific E3 ubiquitin protein ligase 2;gbkey=Gene;gene=SMURF2;gene_biotype=protein_coding	SMURF2
NC_060941.1	BestRefSeq	exon	65531587	65532065	.	-	.	ID=exon-NM_022739.4-1;Parent=rna-NM_022739.4;Dbxref=GeneID:64750,Genbank:NM_022739.4,HGNC:HGNC:16809,MIM:605532;Note=The RefSeq transcript has 1 non-frameshifting indel compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=SMURF2;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_022739.4;product=SMAD specific E3 ubiquitin protein ligase 2;tag=RefSeq Select;transcript_id=NM_022739.4	SMURF2
NC_060941.1	BestRefSeq	exon	65476364	65476402	.	-	.	ID=exon-NM_022739.4-2;Parent=rna-NM_022739.4;Dbxref=GeneID:64750,Genbank:NM_022739.4,HGNC:HGNC:16809,MIM:605532;Note=The RefSeq transcript has 1 non-frameshifting indel compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=SMURF2;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_022739.4;product=SMAD specific E3 ubiquitin protein ligase 2;tag=RefSeq Select;transcript_id=NM_022739.4	SMURF2
NC_060941.1	BestRefSeq	exon	65468142	65468250	.	-	.	ID=exon-NM_022739.4-3;Parent=rna-NM_022739.4;Dbxref=GeneID:64750,Genbank:NM_022739.4,HGNC:HGNC:16809,MIM:605532;Note=The RefSeq transcript has 1 non-frameshifting indel compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=SMURF2;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_022739.4;product=SMAD specific E3 ubiquitin protein ligase 2;tag=RefSeq Select;transcript_id=NM_022739.4	SMURF2
NC_060941.1	BestRefSeq	exon	65463200	65463333	.	-	.	ID=exon-NM_022739.4-4;Parent=rna-NM_022739.4;Dbxref=GeneID:64750,Genbank:NM_022739.4,HGNC:HGNC:16809,MIM:605532;Note=The RefSeq transcript has 1 non-frameshifting indel compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=SMURF2;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_022739.4;product=SMAD specific E3 ubiquitin protein ligase 2;tag=RefSeq Select;transcript_id=NM_022739.4	SMURF2
NC_060941.1	BestRefSeq	exon	65460844	65460909	.	-	.	ID=exon-NM_022739.4-5;Parent=rna-NM_022739.4;Dbxref=GeneID:64750,Genbank:NM_022739.4,HGNC:HGNC:16809,MIM:605532;Note=The RefSeq transcript has 1 non-frameshifting indel compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=SMURF2;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_022739.4;product=SMAD specific E3 ubiquitin protein ligase 2;tag=RefSeq Select;transcript_id=NM_022739.4	SMURF2
NC_060941.1	BestRefSeq	exon	65455845	65455929	.	-	.	ID=exon-NM_022739.4-6;Parent=rna-NM_022739.4;Dbxref=GeneID:64750,Genbank:NM_022739.4,HGNC:HGNC:16809,MIM:605532;Note=The RefSeq transcript has 1 non-frameshifting indel compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=SMURF2;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_022739.4;product=SMAD specific E3 ubiquitin protein ligase 2;tag=RefSeq Select;transcript_id=NM_022739.4	SMURF2
NC_060941.1	BestRefSeq	exon	65453220	65453303	.	-	.	ID=exon-NM_022739.4-7;Parent=rna-NM_022739.4;Dbxref=GeneID:64750,Genbank:NM_022739.4,HGNC:HGNC:16809,MIM:605532;Note=The RefSeq transcript has 1 non-frameshifting indel compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=SMURF2;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_022739.4;product=SMAD specific E3 ubiquitin protein ligase 2;tag=RefSeq Select;transcript_id=NM_022739.4	SMURF2
NC_060941.1	BestRefSeq	exon	65450548	65450750	.	-	.	ID=exon-NM_022739.4-8;Parent=rna-NM_022739.4;Dbxref=GeneID:64750,Genbank:NM_022739.4,HGNC:HGNC:16809,MIM:605532;Note=The RefSeq transcript has 1 non-frameshifting indel compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=SMURF2;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_022739.4;product=SMAD specific E3 ubiquitin protein ligase 2;tag=RefSeq Select;transcript_id=NM_022739.4	SMURF2
NC_060941.1	BestRefSeq	exon	65448251	65448335	.	-	.	ID=exon-NM_022739.4-9;Parent=rna-NM_022739.4;Dbxref=GeneID:64750,Genbank:NM_022739.4,HGNC:HGNC:16809,MIM:605532;Note=The RefSeq transcript has 1 non-frameshifting indel compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=SMURF2;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_022739.4;product=SMAD specific E3 ubiquitin protein ligase 2;tag=RefSeq Select;transcript_id=NM_022739.4	SMURF2
NC_060941.1	BestRefSeq	exon	65441563	65441721	.	-	.	ID=exon-NM_022739.4-10;Parent=rna-NM_022739.4;Dbxref=GeneID:64750,Genbank:NM_022739.4,HGNC:HGNC:16809,MIM:605532;Note=The RefSeq transcript has 1 non-frameshifting indel compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=SMURF2;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_022739.4;product=SMAD specific E3 ubiquitin protein ligase 2;tag=RefSeq Select;transcript_id=NM_022739.4	SMURF2
NC_060941.1	BestRefSeq	exon	65432521	65432716	.	-	.	ID=exon-NM_022739.4-11;Parent=rna-NM_022739.4;Dbxref=GeneID:64750,Genbank:NM_022739.4,HGNC:HGNC:16809,MIM:605532;Note=The RefSeq transcript has 1 non-frameshifting indel compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=SMURF2;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_022739.4;product=SMAD specific E3 ubiquitin protein ligase 2;tag=RefSeq Select;transcript_id=NM_022739.4	SMURF2
NC_060941.1	BestRefSeq	exon	65431250	65431353	.	-	.	ID=exon-NM_022739.4-12;Parent=rna-NM_022739.4;Dbxref=GeneID:64750,Genbank:NM_022739.4,HGNC:HGNC:16809,MIM:605532;Note=The RefSeq transcript has 1 non-frameshifting indel compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=SMURF2;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_022739.4;product=SMAD specific E3 ubiquitin protein ligase 2;tag=RefSeq Select;transcript_id=NM_022739.4	SMURF2
NC_060941.1	BestRefSeq	exon	65427358	65427472	.	-	.	ID=exon-NM_022739.4-13;Parent=rna-NM_022739.4;Dbxref=GeneID:64750,Genbank:NM_022739.4,HGNC:HGNC:16809,MIM:605532;Note=The RefSeq transcript has 1 non-frameshifting indel compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=SMURF2;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_022739.4;product=SMAD specific E3 ubiquitin protein ligase 2;tag=RefSeq Select;transcript_id=NM_022739.4	SMURF2
NC_060941.1	BestRefSeq	exon	65425570	65425748	.	-	.	ID=exon-NM_022739.4-14;Parent=rna-NM_022739.4;Dbxref=GeneID:64750,Genbank:NM_022739.4,HGNC:HGNC:16809,MIM:605532;Note=The RefSeq transcript has 1 non-frameshifting indel compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=SMURF2;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_022739.4;product=SMAD specific E3 ubiquitin protein ligase 2;tag=RefSeq Select;transcript_id=NM_022739.4	SMURF2
NC_060941.1	BestRefSeq	exon	65424606	65424743	.	-	.	ID=exon-NM_022739.4-15;Parent=rna-NM_022739.4;Dbxref=GeneID:64750,Genbank:NM_022739.4,HGNC:HGNC:16809,MIM:605532;Note=The RefSeq transcript has 1 non-frameshifting indel compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=SMURF2;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_022739.4;product=SMAD specific E3 ubiquitin protein ligase 2;tag=RefSeq Select;transcript_id=NM_022739.4	SMURF2
NC_060941.1	BestRefSeq	exon	65421334	65421454	.	-	.	ID=exon-NM_022739.4-16;Parent=rna-NM_022739.4;Dbxref=GeneID:64750,Genbank:NM_022739.4,HGNC:HGNC:16809,MIM:605532;Note=The RefSeq transcript has 1 non-frameshifting indel compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=SMURF2;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_022739.4;product=SMAD specific E3 ubiquitin protein ligase 2;tag=RefSeq Select;transcript_id=NM_022739.4	SMURF2
NC_060941.1	BestRefSeq	exon	65417351	65417552	.	-	.	ID=exon-NM_022739.4-17;Parent=rna-NM_022739.4;Dbxref=GeneID:64750,Genbank:NM_022739.4,HGNC:HGNC:16809,MIM:605532;Note=The RefSeq transcript has 1 non-frameshifting indel compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=SMURF2;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_022739.4;product=SMAD specific E3 ubiquitin protein ligase 2;tag=RefSeq Select;transcript_id=NM_022739.4	SMURF2
NC_060941.1	BestRefSeq	exon	65416014	65416089	.	-	.	ID=exon-NM_022739.4-18;Parent=rna-NM_022739.4;Dbxref=GeneID:64750,Genbank:NM_022739.4,HGNC:HGNC:16809,MIM:605532;Note=The RefSeq transcript has 1 non-frameshifting indel compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=SMURF2;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_022739.4;product=SMAD specific E3 ubiquitin protein ligase 2;tag=RefSeq Select;transcript_id=NM_022739.4	SMURF2
NC_060941.1	BestRefSeq	exon	65412034	65415698	.	-	.	ID=exon-NM_022739.4-19;Parent=rna-NM_022739.4;Dbxref=GeneID:64750,Genbank:NM_022739.4,HGNC:HGNC:16809,MIM:605532;Note=The RefSeq transcript has 1 non-frameshifting indel compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=SMURF2;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_022739.4;product=SMAD specific E3 ubiquitin protein ligase 2;tag=RefSeq Select;transcript_id=NM_022739.4	SMURF2
NC_060941.1	BestRefSeq	exon	65651678	65651752	.	-	.	ID=exon-NR_026899.1-1;Parent=rna-NR_026899.1;Dbxref=GeneID:109286553,Genbank:NR_026899.1,HGNC:HGNC:52873;gbkey=misc_RNA;gene=ARHGAP27P1-BPTFP1-KPNA2P3;product=ARHGAP27P1-BPTFP1-KPNA2P3 readthrough%2C transcribed pseudogene;pseudo=true;transcript_id=NR_026899.1	ARHGAP27P1-BPTFP1-KPNA2P3
NC_060941.1	BestRefSeq	exon	65651187	65651433	.	-	.	ID=exon-NR_026899.1-2;Parent=rna-NR_026899.1;Dbxref=GeneID:109286553,Genbank:NR_026899.1,HGNC:HGNC:52873;gbkey=misc_RNA;gene=ARHGAP27P1-BPTFP1-KPNA2P3;product=ARHGAP27P1-BPTFP1-KPNA2P3 readthrough%2C transcribed pseudogene;pseudo=true;transcript_id=NR_026899.1	ARHGAP27P1-BPTFP1-KPNA2P3
NC_060941.1	BestRefSeq	exon	65650096	65650792	.	-	.	ID=exon-NR_026899.1-3;Parent=rna-NR_026899.1;Dbxref=GeneID:109286553,Genbank:NR_026899.1,HGNC:HGNC:52873;gbkey=misc_RNA;gene=ARHGAP27P1-BPTFP1-KPNA2P3;product=ARHGAP27P1-BPTFP1-KPNA2P3 readthrough%2C transcribed pseudogene;pseudo=true;transcript_id=NR_026899.1	ARHGAP27P1-BPTFP1-KPNA2P3
NC_060941.1	BestRefSeq	exon	65634204	65634301	.	-	.	ID=exon-NR_026899.1-4;Parent=rna-NR_026899.1;Dbxref=GeneID:109286553,Genbank:NR_026899.1,HGNC:HGNC:52873;gbkey=misc_RNA;gene=ARHGAP27P1-BPTFP1-KPNA2P3;product=ARHGAP27P1-BPTFP1-KPNA2P3 readthrough%2C transcribed pseudogene;pseudo=true;transcript_id=NR_026899.1	ARHGAP27P1-BPTFP1-KPNA2P3
NC_060941.1	BestRefSeq	exon	65632107	65632462	.	-	.	ID=exon-NR_026899.1-5;Parent=rna-NR_026899.1;Dbxref=GeneID:109286553,Genbank:NR_026899.1,HGNC:HGNC:52873;gbkey=misc_RNA;gene=ARHGAP27P1-BPTFP1-KPNA2P3;product=ARHGAP27P1-BPTFP1-KPNA2P3 readthrough%2C transcribed pseudogene;pseudo=true;transcript_id=NR_026899.1	ARHGAP27P1-BPTFP1-KPNA2P3
NC_060941.1	BestRefSeq	exon	65631668	65631799	.	-	.	ID=exon-NR_026899.1-6;Parent=rna-NR_026899.1;Dbxref=GeneID:109286553,Genbank:NR_026899.1,HGNC:HGNC:52873;gbkey=misc_RNA;gene=ARHGAP27P1-BPTFP1-KPNA2P3;product=ARHGAP27P1-BPTFP1-KPNA2P3 readthrough%2C transcribed pseudogene;pseudo=true;transcript_id=NR_026899.1	ARHGAP27P1-BPTFP1-KPNA2P3
NC_060941.1	BestRefSeq	exon	65628283	65628380	.	-	.	ID=exon-NR_026899.1-7;Parent=rna-NR_026899.1;Dbxref=GeneID:109286553,Genbank:NR_026899.1,HGNC:HGNC:52873;gbkey=misc_RNA;gene=ARHGAP27P1-BPTFP1-KPNA2P3;product=ARHGAP27P1-BPTFP1-KPNA2P3 readthrough%2C transcribed pseudogene;pseudo=true;transcript_id=NR_026899.1	ARHGAP27P1-BPTFP1-KPNA2P3
NC_060941.1	BestRefSeq	exon	65627996	65628133	.	-	.	ID=exon-NR_026899.1-8;Parent=rna-NR_026899.1;Dbxref=GeneID:109286553,Genbank:NR_026899.1,HGNC:HGNC:52873;gbkey=misc_RNA;gene=ARHGAP27P1-BPTFP1-KPNA2P3;product=ARHGAP27P1-BPTFP1-KPNA2P3 readthrough%2C transcribed pseudogene;pseudo=true;transcript_id=NR_026899.1	ARHGAP27P1-BPTFP1-KPNA2P3
NC_060941.1	BestRefSeq	exon	65624173	65624406	.	-	.	ID=exon-NR_026899.1-9;Parent=rna-NR_026899.1;Dbxref=GeneID:109286553,Genbank:NR_026899.1,HGNC:HGNC:52873;gbkey=misc_RNA;gene=ARHGAP27P1-BPTFP1-KPNA2P3;product=ARHGAP27P1-BPTFP1-KPNA2P3 readthrough%2C transcribed pseudogene;pseudo=true;transcript_id=NR_026899.1	ARHGAP27P1-BPTFP1-KPNA2P3
NC_060941.1	BestRefSeq	exon	65623757	65623916	.	-	.	ID=exon-NR_026899.1-10;Parent=rna-NR_026899.1;Dbxref=GeneID:109286553,Genbank:NR_026899.1,HGNC:HGNC:52873;gbkey=misc_RNA;gene=ARHGAP27P1-BPTFP1-KPNA2P3;product=ARHGAP27P1-BPTFP1-KPNA2P3 readthrough%2C transcribed pseudogene;pseudo=true;transcript_id=NR_026899.1	ARHGAP27P1-BPTFP1-KPNA2P3
NC_060941.1	BestRefSeq	exon	65621560	65621709	.	-	.	ID=exon-NR_026899.1-11;Parent=rna-NR_026899.1;Dbxref=GeneID:109286553,Genbank:NR_026899.1,HGNC:HGNC:52873;gbkey=misc_RNA;gene=ARHGAP27P1-BPTFP1-KPNA2P3;product=ARHGAP27P1-BPTFP1-KPNA2P3 readthrough%2C transcribed pseudogene;pseudo=true;transcript_id=NR_026899.1	ARHGAP27P1-BPTFP1-KPNA2P3
NC_060941.1	BestRefSeq	exon	65620347	65620476	.	-	.	ID=exon-NR_026899.1-12;Parent=rna-NR_026899.1;Dbxref=GeneID:109286553,Genbank:NR_026899.1,HGNC:HGNC:52873;gbkey=misc_RNA;gene=ARHGAP27P1-BPTFP1-KPNA2P3;product=ARHGAP27P1-BPTFP1-KPNA2P3 readthrough%2C transcribed pseudogene;pseudo=true;transcript_id=NR_026899.1	ARHGAP27P1-BPTFP1-KPNA2P3
NC_060941.1	BestRefSeq	exon	65619415	65619761	.	-	.	ID=exon-NR_026899.1-13;Parent=rna-NR_026899.1;Dbxref=GeneID:109286553,Genbank:NR_026899.1,HGNC:HGNC:52873;gbkey=misc_RNA;gene=ARHGAP27P1-BPTFP1-KPNA2P3;product=ARHGAP27P1-BPTFP1-KPNA2P3 readthrough%2C transcribed pseudogene;pseudo=true;transcript_id=NR_026899.1	ARHGAP27P1-BPTFP1-KPNA2P3
NC_060941.1	Gnomon	exon	65620155	65621261	.	+	.	ID=exon-XR_007087695.1-1;Parent=rna-XR_007087695.1;Dbxref=GeneID:101929240,Genbank:XR_007087695.1;experiment=COORDINATES: polyA evidence [ECO:0006239];gbkey=misc_RNA;gene=LOC101929240;product=U5 small nuclear ribonucleoprotein 200 kDa helicase-like;pseudo=true;transcript_id=XR_007087695.1	LOC101929240
NC_060941.1	BestRefSeq	exon	65651148	65651257	.	-	.	ID=exon-NR_027487.2-1;Parent=rna-NR_027487.2;Dbxref=GeneID:146880,Genbank:NR_027487.2,HGNC:HGNC:28630;gbkey=misc_RNA;gene=ARHGAP27P1;product=Rho GTPase activating protein 27 pseudogene 1;pseudo=true;transcript_id=NR_027487.2	ARHGAP27P1
NC_060941.1	BestRefSeq	exon	65650096	65650792	.	-	.	ID=exon-NR_027487.2-2;Parent=rna-NR_027487.2;Dbxref=GeneID:146880,Genbank:NR_027487.2,HGNC:HGNC:28630;gbkey=misc_RNA;gene=ARHGAP27P1;product=Rho GTPase activating protein 27 pseudogene 1;pseudo=true;transcript_id=NR_027487.2	ARHGAP27P1
NC_060941.1	BestRefSeq	exon	65647892	65649958	.	-	.	ID=exon-NR_027487.2-3;Parent=rna-NR_027487.2;Dbxref=GeneID:146880,Genbank:NR_027487.2,HGNC:HGNC:28630;gbkey=misc_RNA;gene=ARHGAP27P1;product=Rho GTPase activating protein 27 pseudogene 1;pseudo=true;transcript_id=NR_027487.2	ARHGAP27P1
NC_060941.1	BestRefSeq	gene	65650512	65650577	.	+	.	ID=gene-MIR6080;Dbxref=GeneID:102464831,HGNC:HGNC:50142,miRBase:MI0020357;Name=MIR6080;description=microRNA 6080;gbkey=Gene;gene=MIR6080;gene_biotype=miRNA;gene_synonym=hsa-mir-6080	MIR6080
NC_060941.1	BestRefSeq	exon	65650512	65650577	.	+	.	ID=exon-NR_106728.1-1;Parent=rna-NR_106728.1;Dbxref=GeneID:102464831,Genbank:NR_106728.1,HGNC:HGNC:50142,miRBase:MI0020357;gbkey=precursor_RNA;gene=MIR6080;product=microRNA 6080;transcript_id=NR_106728.1	MIR6080
NC_060941.1	BestRefSeq	exon	65650549	65650567	.	+	.	ID=exon-MIR6080-1;Parent=rna-MIR6080;Dbxref=GeneID:102464831,miRBase:MIMAT0023705,HGNC:HGNC:50142,miRBase:MI0020357;gbkey=ncRNA;gene=MIR6080;product=hsa-miR-6080	MIR6080
NC_060941.1	BestRefSeq	exon	65706814	65706942	.	-	.	ID=exon-NR_024386.2-1;Parent=rna-NR_024386.2;Dbxref=GeneID:440456,Genbank:NR_024386.2,HGNC:HGNC:35411;gbkey=misc_RNA;gene=PLEKHM1P1;product=pleckstrin homology and RUN domain containing M1 pseudogene 1;pseudo=true;transcript_id=NR_024386.2	PLEKHM1P1
NC_060941.1	BestRefSeq	exon	65698919	65699007	.	-	.	ID=exon-NR_024386.2-2;Parent=rna-NR_024386.2;Dbxref=GeneID:440456,Genbank:NR_024386.2,HGNC:HGNC:35411;gbkey=misc_RNA;gene=PLEKHM1P1;product=pleckstrin homology and RUN domain containing M1 pseudogene 1;pseudo=true;transcript_id=NR_024386.2	PLEKHM1P1
NC_060941.1	BestRefSeq	exon	65692012	65692151	.	-	.	ID=exon-NR_024386.2-3;Parent=rna-NR_024386.2;Dbxref=GeneID:440456,Genbank:NR_024386.2,HGNC:HGNC:35411;gbkey=misc_RNA;gene=PLEKHM1P1;product=pleckstrin homology and RUN domain containing M1 pseudogene 1;pseudo=true;transcript_id=NR_024386.2	PLEKHM1P1
NC_060941.1	BestRefSeq	exon	65691525	65691810	.	-	.	ID=exon-NR_024386.2-4;Parent=rna-NR_024386.2;Dbxref=GeneID:440456,Genbank:NR_024386.2,HGNC:HGNC:35411;gbkey=misc_RNA;gene=PLEKHM1P1;product=pleckstrin homology and RUN domain containing M1 pseudogene 1;pseudo=true;transcript_id=NR_024386.2	PLEKHM1P1
NC_060941.1	BestRefSeq	exon	65674583	65674853	.	-	.	ID=exon-NR_024386.2-5;Parent=rna-NR_024386.2;Dbxref=GeneID:440456,Genbank:NR_024386.2,HGNC:HGNC:35411;gbkey=misc_RNA;gene=PLEKHM1P1;product=pleckstrin homology and RUN domain containing M1 pseudogene 1;pseudo=true;transcript_id=NR_024386.2	PLEKHM1P1
NC_060941.1	BestRefSeq	exon	65669753	65670670	.	-	.	ID=exon-NR_024386.2-6;Parent=rna-NR_024386.2;Dbxref=GeneID:440456,Genbank:NR_024386.2,HGNC:HGNC:35411;gbkey=misc_RNA;gene=PLEKHM1P1;product=pleckstrin homology and RUN domain containing M1 pseudogene 1;pseudo=true;transcript_id=NR_024386.2	PLEKHM1P1
NC_060941.1	BestRefSeq	exon	65667017	65667162	.	-	.	ID=exon-NR_024386.2-7;Parent=rna-NR_024386.2;Dbxref=GeneID:440456,Genbank:NR_024386.2,HGNC:HGNC:35411;gbkey=misc_RNA;gene=PLEKHM1P1;product=pleckstrin homology and RUN domain containing M1 pseudogene 1;pseudo=true;transcript_id=NR_024386.2	PLEKHM1P1
NC_060941.1	BestRefSeq	exon	65662102	65662295	.	-	.	ID=exon-NR_024386.2-8;Parent=rna-NR_024386.2;Dbxref=GeneID:440456,Genbank:NR_024386.2,HGNC:HGNC:35411;gbkey=misc_RNA;gene=PLEKHM1P1;product=pleckstrin homology and RUN domain containing M1 pseudogene 1;pseudo=true;transcript_id=NR_024386.2	PLEKHM1P1
NC_060941.1	BestRefSeq	exon	65657001	65657064	.	-	.	ID=exon-NR_024386.2-9;Parent=rna-NR_024386.2;Dbxref=GeneID:440456,Genbank:NR_024386.2,HGNC:HGNC:35411;gbkey=misc_RNA;gene=PLEKHM1P1;product=pleckstrin homology and RUN domain containing M1 pseudogene 1;pseudo=true;transcript_id=NR_024386.2	PLEKHM1P1
NC_060941.1	BestRefSeq	exon	65656320	65656477	.	-	.	ID=exon-NR_024386.2-10;Parent=rna-NR_024386.2;Dbxref=GeneID:440456,Genbank:NR_024386.2,HGNC:HGNC:35411;gbkey=misc_RNA;gene=PLEKHM1P1;product=pleckstrin homology and RUN domain containing M1 pseudogene 1;pseudo=true;transcript_id=NR_024386.2	PLEKHM1P1
NC_060941.1	BestRefSeq	exon	65654594	65655120	.	-	.	ID=exon-NR_024386.2-11;Parent=rna-NR_024386.2;Dbxref=GeneID:440456,Genbank:NR_024386.2,HGNC:HGNC:35411;gbkey=misc_RNA;gene=PLEKHM1P1;product=pleckstrin homology and RUN domain containing M1 pseudogene 1;pseudo=true;transcript_id=NR_024386.2	PLEKHM1P1
NC_060941.1	BestRefSeq	gene	65691788	65691860	.	-	.	ID=gene-MIR4315-2;Dbxref=GeneID:100422961,HGNC:HGNC:38356,miRBase:MI0015983;Name=MIR4315-2;description=microRNA 4315-2;gbkey=Gene;gene=MIR4315-2;gene_biotype=miRNA	MIR4315-2
NC_060941.1	BestRefSeq	exon	65691788	65691860	.	-	.	ID=exon-NR_036271.1-1;Parent=rna-NR_036271.1;Dbxref=GeneID:100422961,Genbank:NR_036271.1,HGNC:HGNC:38356,miRBase:MI0015983;gbkey=precursor_RNA;gene=MIR4315-2;product=microRNA 4315-2;transcript_id=NR_036271.1	MIR4315-2
NC_060941.1	BestRefSeq	exon	65691833	65691850	.	-	.	ID=exon-MIR4315-2-1;Parent=rna-MIR4315-2;Dbxref=GeneID:100422961,miRBase:MIMAT0016866,HGNC:HGNC:38356,miRBase:MI0015983;gbkey=ncRNA;gene=MIR4315-2;product=hsa-miR-4315	MIR4315-2
NC_060941.1	Gnomon	gene	65706195	65779952	.	+	.	ID=gene-LOC105376844;Dbxref=GeneID:105376844;Name=LOC105376844;gbkey=Gene;gene=LOC105376844;gene_biotype=lncRNA	LOC105376844
NC_060941.1	Gnomon	exon	65706195	65706251	.	+	.	ID=exon-XR_007087968.1-1;Parent=rna-XR_007087968.1;Dbxref=GeneID:105376844,Genbank:XR_007087968.1;experiment=COORDINATES: polyA evidence [ECO:0006239];gbkey=ncRNA;gene=LOC105376844;product=uncharacterized LOC105376844%2C transcript variant X4;transcript_id=XR_007087968.1	LOC105376844
NC_060941.1	Gnomon	exon	65719480	65719745	.	+	.	ID=exon-XR_007087968.1-2;Parent=rna-XR_007087968.1;Dbxref=GeneID:105376844,Genbank:XR_007087968.1;experiment=COORDINATES: polyA evidence [ECO:0006239];gbkey=ncRNA;gene=LOC105376844;product=uncharacterized LOC105376844%2C transcript variant X4;transcript_id=XR_007087968.1	LOC105376844
NC_060941.1	Gnomon	exon	65762503	65775250	.	+	.	ID=exon-XR_007087968.1-3;Parent=rna-XR_007087968.1;Dbxref=GeneID:105376844,Genbank:XR_007087968.1;experiment=COORDINATES: polyA evidence [ECO:0006239];gbkey=ncRNA;gene=LOC105376844;product=uncharacterized LOC105376844%2C transcript variant X4;transcript_id=XR_007087968.1	LOC105376844
NC_060941.1	Gnomon	exon	65779367	65779952	.	+	.	ID=exon-XR_007087968.1-4;Parent=rna-XR_007087968.1;Dbxref=GeneID:105376844,Genbank:XR_007087968.1;experiment=COORDINATES: polyA evidence [ECO:0006239];gbkey=ncRNA;gene=LOC105376844;product=uncharacterized LOC105376844%2C transcript variant X4;transcript_id=XR_007087968.1	LOC105376844
NC_060941.1	Gnomon	exon	65719388	65719745	.	+	.	ID=exon-XR_007087967.1-1;Parent=rna-XR_007087967.1;Dbxref=GeneID:105376844,Genbank:XR_007087967.1;experiment=COORDINATES: polyA evidence [ECO:0006239];gbkey=ncRNA;gene=LOC105376844;product=uncharacterized LOC105376844%2C transcript variant X3;transcript_id=XR_007087967.1	LOC105376844
NC_060941.1	Gnomon	exon	65762503	65775250	.	+	.	ID=exon-XR_007087967.1-2;Parent=rna-XR_007087967.1;Dbxref=GeneID:105376844,Genbank:XR_007087967.1;experiment=COORDINATES: polyA evidence [ECO:0006239];gbkey=ncRNA;gene=LOC105376844;product=uncharacterized LOC105376844%2C transcript variant X3;transcript_id=XR_007087967.1	LOC105376844
